"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
6.628531448E0	1.388636976E-1	-7.182604820E-2	-9.792584419E0	9.793832330E0
6.630532281E0	1.364694983E-1	-6.943184882E-2	-9.783007622E0	9.784205784E0
6.632533114E0	1.340752989E-1	-7.422025502E-2	-9.756670952E0	9.757874405E0
6.634533947E0	1.340752989E-1	-8.140286058E-2	-9.763854027E0	9.765113828E0
6.636534780E0	1.268926859E-1	-9.097966552E-2	-9.778219223E0	9.779465743E0
6.638535613E0	1.221042871E-1	-7.661445439E-2	-9.797372818E0	9.798433210E0
6.640535579E0	1.221042871E-1	-7.182604820E-2	-9.799766541E0	9.800790411E0
6.642535545E0	1.340752989E-1	-5.746084079E-2	-9.818920135E0	9.820003593E0
6.644535511E0	1.340752989E-1	-5.267243832E-2	-9.828496933E0	9.829552509E0
6.646535511E0	1.316810995E-1	-5.267243832E-2	-9.835680008E0	9.836702472E0
6.648535544E0	1.268926859E-1	-5.985504389E-2	-9.830891609E0	9.831892707E0
6.650534710E0	1.340752989E-1	-7.182604820E-2	-9.821314812E0	9.822492545E0
6.652533876E0	1.364694983E-1	-9.337386489E-2	-9.816526413E0	9.817918996E0
6.654533909E0	1.292868853E-1	-1.029506698E-1	-9.804554939E0	9.805947761E0
6.656533942E0	1.221042871E-1	-9.576806426E-2	-9.799766541E0	9.800995114E0
6.658533975E0	1.388636976E-1	-6.703764945E-2	-9.785401344E0	9.786616200E0
6.660534008E0	1.508347094E-1	-7.661445439E-2	-9.783007622E0	9.784470298E0
6.662534041E0	1.580173075E-1	-6.943184882E-2	-9.778219223E0	9.779742401E0
6.664534007E0	1.412578970E-1	-5.985504389E-2	-9.773430824E0	9.774634852E0
6.666533973E0	1.436520964E-1	-5.267243832E-2	-9.780612946E0	9.781809643E0
6.668533939E0	1.484405100E-1	-5.506663769E-2	-9.792584419E0	9.793864229E0
6.670534772E0	1.532289088E-1	-5.746084079E-2	-9.804554939E0	9.805920579E0
6.672534738E0	1.412578970E-1	-5.506663769E-2	-9.802161217E0	9.803333650E0
6.674534704E0	1.412578970E-1	-5.267243832E-2	-9.790189743E0	9.791350437E0
6.676534670E0	1.412578970E-1	-6.464344263E-2	-9.823708534E0	9.824936739E0
6.678534670E0	1.340752989E-1	-5.746084079E-2	-9.823708534E0	9.824791463E0
6.680534703E0	1.412578970E-1	-5.027823523E-2	-9.840468407E0	9.841610649E0
6.682534736E0	1.388636976E-1	-5.506663769E-2	-9.838073730E0	9.839207803E0
6.684534769E0	1.364694983E-1	-6.464344263E-2	-9.838073730E0	9.839232563E0
6.686534002E0	1.244984865E-1	-5.985504389E-2	-9.826103210E0	9.827074173E0
6.688534035E0	1.197100878E-1	-5.027823523E-2	-9.814131737E0	9.814990583E0
6.690533201E0	1.173158810E-1	-5.267243832E-2	-9.811738014E0	9.812580714E0
6.692532367E0	1.173158810E-1	-7.182604820E-2	-9.804554939E0	9.805519851E0
6.694531533E0	1.221042871E-1	-5.746084079E-2	-9.794978142E0	9.795907717E0
6.696530666E0	1.244984865E-1	-5.267243832E-2	-9.787796021E0	9.788729499E0
6.698530666E0	1.268926859E-1	-7.422025502E-2	-9.756670952E0	9.757778357E0
6.700530666E0	1.268926859E-1	-7.422025502E-2	-9.747094154E0	9.748202647E0
6.702530666E0	1.268926859E-1	-8.379705995E-2	-9.747094154E0	9.748280267E0
6.704530666E0	1.484405100E-1	-7.900865376E-2	-9.718363762E0	9.719818474E0
6.706530666E0	1.436520964E-1	-4.548983276E-2	-9.718363762E0	9.719531854E0
6.708530632E0	1.460463107E-1	-4.548983276E-2	-9.720758438E0	9.721961914E0
6.710531465E0	1.508347094E-1	-5.267243832E-2	-9.744700432E0	9.746010055E0
6.712532298E0	1.364694983E-1	-6.943184882E-2	-9.763854027E0	9.765054540E0
6.714532264E0	1.268926859E-1	-7.422025502E-2	-9.773430824E0	9.774536331E0
6.716532230E0	1.101332754E-1	-6.464344263E-2	-9.783007622E0	9.783841078E0
6.718532196E0	1.221042871E-1	-5.985504389E-2	-9.797372818E0	9.798316499E0
6.720531796E0	1.221042871E-1	-7.182604820E-2	-9.794978142E0	9.796002513E0
6.722531729E0	1.412578970E-1	-8.619125932E-2	-9.792584419E0	9.793982455E0
6.724531729E0	1.436520964E-1	-9.337386489E-2	-9.809343338E0	9.810839481E0
6.726531762E0	1.412578970E-1	-7.422025502E-2	-9.811738014E0	9.813035478E0
6.728531795E0	1.412578970E-1	-5.746084079E-2	-9.826103210E0	9.827286494E0
6.730530961E0	1.292868853E-1	-4.309562966E-2	-9.833285332E0	9.834229647E0
6.732530127E0	1.268926859E-1	-2.633621916E-2	-9.821314812E0	9.822169820E0
6.734529293E0	1.077390760E-1	-1.915361360E-2	-9.806949615E0	9.807560111E0
6.736528426E0	1.173158810E-1	-9.576806799E-3	-9.787796021E0	9.788503750E0
6.738528459E0	1.173158810E-1	-5.267243832E-2	-9.766247749E0	9.767094374E0
6.740528459E0	1.221042871E-1	-6.943184882E-2	-9.768642426E0	9.769652250E0
6.742528425E0	1.340752989E-1	-7.661445439E-2	-9.768642426E0	9.769862885E0
6.744528391E0	1.340752989E-1	-7.422025502E-2	-9.768642426E0	9.769844404E0
6.746529157E0	1.532289088E-1	-6.464344263E-2	-9.773430824E0	9.774845674E0
6.748529123E0	1.580173075E-1	-7.422025502E-2	-9.778219223E0	9.779777568E0
6.750529956E0	1.484405100E-1	-7.422025502E-2	-9.775824547E0	9.777233187E0
6.752530789E0	1.532289088E-1	-8.379705995E-2	-9.797372818E0	9.798929287E0
6.754531622E0	1.508347094E-1	-7.661445439E-2	-9.811738014E0	9.813196408E0
6.756532488E0	1.484405100E-1	-6.224924326E-2	-9.823708534E0	9.825027171E0
6.758532521E0	1.436520964E-1	-5.746084079E-2	-9.838073730E0	9.839290239E0
6.760532554E0	1.412578970E-1	-6.464344263E-2	-9.838073730E0	9.839300143E0
6.762532587E0	1.484405100E-1	-6.943184882E-2	-9.835680008E0	9.837045115E0
6.764532620E0	1.316810995E-1	-6.703764945E-2	-9.823708534E0	9.824819760E0
6.766532653E0	1.316810995E-1	-9.576806426E-2	-9.828496933E0	9.829845543E0
6.768532686E0	1.436520964E-1	-9.097966552E-2	-9.826103210E0	9.827574346E0
6.770531852E0	1.604115069E-1	-7.900865376E-2	-9.828496933E0	9.830123406E0
6.772531018E0	1.723825186E-1	-7.422025502E-2	-9.830891609E0	9.832682961E0
6.774530151E0	1.675941199E-1	-7.661445439E-2	-9.823708534E0	9.825436730E0
6.776529284E0	1.556231081E-1	-9.097966552E-2	-9.804554939E0	9.806211981E0
6.778529284E0	1.436520964E-1	-9.576806426E-2	-9.797372818E0	9.798893896E0
6.780529250E0	1.292868853E-1	-1.053448766E-1	-9.787796021E0	9.789216699E0
6.782529250E0	1.029506698E-1	-9.576806426E-2	-9.785401344E0	9.786411489E0
6.784529250E0	9.576806426E-2	-7.900865376E-2	-9.790189743E0	9.790976922E0
6.786529216E0	1.053448766E-1	-5.746084079E-2	-9.794978142E0	9.795713149E0
6.788529182E0	1.077390760E-1	-5.267243832E-2	-9.799766541E0	9.800500311E0
6.790530015E0	1.173158810E-1	-4.788403213E-2	-9.794978142E0	9.795797706E0
6.792530315E0	1.197100878E-1	-5.746084079E-2	-9.792584419E0	9.793484664E0
6.794531148E0	1.244984865E-1	-5.267243832E-2	-9.790189743E0	9.791122993E0
6.796532014E0	1.101332754E-1	-5.267243832E-2	-9.828496933E0	9.829255093E0
6.798531980E0	1.173158810E-1	-6.464344263E-2	-9.838073730E0	9.838985543E0
6.800531946E0	1.149216816E-1	-5.985504389E-2	-9.828496933E0	9.829351025E0
6.802531946E0	1.197100878E-1	-4.070143029E-2	-9.826103210E0	9.826916679E0
6.804531979E0	1.125274822E-1	-5.985504389E-2	-9.816526413E0	9.817353812E0
6.806532012E0	1.149216816E-1	-6.943184882E-2	-9.816526413E0	9.817444606E0
6.808532045E0	1.197100878E-1	-7.900865376E-2	-9.797372818E0	9.798422680E0
6.810531211E0	1.149216816E-1	-8.619125932E-2	-9.792584419E0	9.793638013E0
6.812531244E0	1.077390760E-1	-8.619125932E-2	-9.785401344E0	9.786374002E0
6.814531277E0	1.077390760E-1	-6.943184882E-2	-9.773430824E0	9.774271255E0
6.816531010E0	1.244984865E-1	-7.422025502E-2	-9.759065628E0	9.760141928E0
6.818531010E0	1.292868853E-1	-6.224924326E-2	-9.751882553E0	9.752938193E0
6.820530976E0	1.244984865E-1	-5.985504389E-2	-9.735123634E0	9.736103670E0
6.822530942E0	1.149216816E-1	-5.506663769E-2	-9.742305756E0	9.743139164E0
6.824530908E0	1.125274822E-1	-5.267243832E-2	-9.744700432E0	9.745492462E0
6.826530874E0	1.077390760E-1	-5.985504389E-2	-9.737517357E0	9.738297316E0
6.828531107E0	1.173158810E-1	-8.858546615E-2	-9.725546837E0	9.726657786E0
6.830531940E0	1.268926859E-1	-7.661445439E-2	-9.727940559E0	9.729069794E0
6.832532773E0	1.364694983E-1	-6.703764945E-2	-9.727940559E0	9.729128712E0
6.834533639E0	1.484405100E-1	-5.027823523E-2	-9.747094154E0	9.748354063E0
6.836534539E0	1.556231081E-1	-4.309562966E-2	-9.756670952E0	9.758007166E0
6.838534572E0	1.819593310E-1	-2.394201700E-3	-9.763854027E0	9.765549672E0
6.840535005E0	2.346317619E-1	3.591302410E-2	-9.771036148E0	9.773918826E0
6.842535038E0	2.561795712E-1	3.591302410E-2	-9.778219223E0	9.781640399E0
6.844535071E0	2.466027737E-1	3.112462163E-2	-9.785401344E0	9.788557664E0
6.846535104E0	2.561795712E-1	2.633621916E-2	-9.799766541E0	9.803149791E0
6.848535137E0	2.537853718E-1	1.915361360E-2	-9.809343338E0	9.812644424E0
6.850534303E0	2.633621991E-1	1.915361360E-2	-9.833285332E0	9.836830126E0
6.852533969E0	2.489969730E-1	7.182605099E-3	-9.859622002E0	9.862768227E0
6.854533969E0	2.442085743E-1	1.197100803E-2	-9.871592522E0	9.874619995E0
6.856533969E0	2.274491638E-1	1.436521020E-2	-9.885957718E0	9.888584301E0
6.858533969E0	2.011129409E-1	-9.576806799E-3	-9.888352394E0	9.890401974E0
6.860533969E0	2.035071403E-1	-7.182605099E-3	-9.878775597E0	9.880874153E0
6.862533969E0	2.059013397E-1	-1.915361360E-2	-9.869198799E0	9.871365010E0
6.864533535E0	1.771709323E-1	-5.027823523E-2	-9.854833603E0	9.856554306E0
6.866533501E0	1.556231081E-1	-6.703764945E-2	-9.845256805E0	9.846714892E0
6.868533467E0	8.858546615E-2	-9.576806426E-2	-9.830891609E0	9.831757154E0
6.870533467E0	3.351882473E-2	-1.412578970E-1	-9.816526413E0	9.817599917E0
6.872533433E0	1.915361360E-2	-1.604115069E-1	-9.823708534E0	9.825036798E0
6.874533399E0	4.788403399E-3	-1.771709323E-1	-9.847650528E0	9.849245321E0
6.876533665E0	-1.197100803E-2	-1.963245422E-1	-9.847650528E0	9.849614589E0
6.878533631E0	-1.915361360E-2	-1.843535304E-1	-9.799766541E0	9.801519134E0
6.880533631E0	-1.197100803E-2	-1.843535304E-1	-9.771036148E0	9.772782456E0
6.882533631E0	-3.351882473E-2	-1.771709323E-1	-9.737517357E0	9.739186687E0
6.884533664E0	-4.070143029E-2	-1.651999205E-1	-9.723152161E0	9.724640639E0
6.886533697E0	-4.788403213E-2	-1.580173075E-1	-9.701604843E0	9.703009785E0
6.888533463E0	-1.197100803E-2	-1.771709323E-1	-9.684844971E0	9.686472782E0
6.890532629E0	-2.873042040E-2	-1.723825186E-1	-9.680056572E0	9.681633974E0
6.892531795E0	-3.351882473E-2	-1.508347094E-1	-9.672874451E0	9.674108474E0
6.894530961E0	-1.197100803E-2	-1.651999205E-1	-9.677662849E0	9.679080150E0
6.896530961E0	4.788403399E-3	-1.699883193E-1	-9.703998566E0	9.705488505E0
6.898530927E0	7.422025502E-2	-1.556231081E-1	-9.720758438E0	9.722287375E0
6.900530893E0	1.604115069E-1	-1.077390760E-1	-9.771036148E0	9.772946688E0
6.902530859E0	2.082955539E-1	-3.830722719E-2	-9.821314812E0	9.823598074E0
6.904530825E0	3.160346150E-1	4.788403399E-3	-9.847650528E0	9.852721539E0
6.906530791E0	3.447650373E-1	8.858546615E-2	-9.881169319E0	9.887578947E0
6.908530757E0	3.232172430E-1	1.029506698E-1	-9.873987198E0	9.879812317E0
6.910531590E0	3.136404157E-1	9.576806426E-2	-9.873987198E0	9.879431412E0
6.912532456E0	2.729389966E-1	8.140286058E-2	-9.871592522E0	9.875700534E0
6.914532489E0	2.561795712E-1	7.182604820E-2	-9.902717590E0	9.906291063E0
6.916532522E0	2.466027737E-1	8.619125932E-2	-9.917082787E0	9.920522812E0
6.918532655E0	2.370259613E-1	1.053448766E-1	-9.921871185E0	9.925261038E0
6.920532688E0	2.346317619E-1	1.029506698E-1	-9.917082787E0	9.920392225E0
6.922532721E0	2.418143749E-1	8.140286058E-2	-9.897929192E0	9.901217243E0
6.924533154E0	2.825157940E-1	2.873042040E-2	-9.838073730E0	9.842171271E0
6.926533187E0	2.968810201E-1	2.394201700E-3	-9.773430824E0	9.777939157E0
6.928533220E0	2.322375625E-1	-1.675941236E-2	-9.706393242E0	9.709185596E0
6.930533186E0	1.819593310E-1	-4.070143029E-2	-9.675268173E0	9.677064639E0
6.932532319E0	1.268926859E-1	-1.221042871E-1	-9.627384186E0	9.628994624E0
6.934531452E0	1.436521020E-2	-1.795651317E-1	-9.622595787E0	9.624281775E0
6.936530585E0	-6.224924326E-2	-2.394201756E-1	-9.680056572E0	9.683217039E0
6.938530585E0	-9.097966552E-2	-2.466027737E-1	-9.718363762E0	9.721917734E0
6.940530585E0	-1.005564705E-1	-2.370259613E-1	-9.742305756E0	9.745707483E0
6.942530585E0	-1.244984865E-1	-2.154781520E-1	-9.751882553E0	9.755057357E0
6.944530551E0	-6.703764945E-2	-1.819593310E-1	-9.756670952E0	9.758597815E0
6.946530517E0	-2.394201607E-2	-1.508347094E-1	-9.744700432E0	9.745897128E0
6.948530483E0	3.112462163E-2	-1.268926859E-1	-9.713575363E0	9.714454016E0
6.950531316E0	4.788403213E-2	-1.221042871E-1	-9.701604843E0	9.702491374E0
6.952532149E0	5.506663769E-2	-1.221042871E-1	-9.711181641E0	9.712105366E0
6.954532982E0	7.422025502E-2	-1.173158810E-1	-9.775824547E0	9.776810177E0
6.956532948E0	1.268926859E-1	-1.268926859E-1	-9.854833603E0	9.856467362E0
6.958532948E0	1.388636976E-1	-1.149216816E-1	-9.907505989E0	9.909145525E0
6.960532948E0	1.580173075E-1	-6.703764945E-2	-9.986514091E0	9.987989148E0
6.962532981E0	2.082955539E-1	-1.915361360E-2	-1.001524544E1	1.001742956E1
6.964533014E0	2.442085743E-1	0.000000000E0	-9.993697166E0	9.996680493E0
6.966533047E0	2.992752194E-1	5.746084079E-2	-9.929053307E0	9.933728755E0
6.968533080E0	3.399766386E-1	7.661445439E-2	-9.842862129E0	9.849029840E0
6.970532246E0	3.471592367E-1	7.900865376E-2	-9.802161217E0	9.808625104E0
6.972531412E0	3.351882398E-1	7.661445439E-2	-9.744700432E0	9.750764454E0
6.974530545E0	3.016694188E-1	5.746084079E-2	-9.720758438E0	9.725607991E0
6.976529645E0	2.873041928E-1	5.027823523E-2	-9.718363762E0	9.722739625E0
6.978529511E0	2.178723514E-1	2.154781483E-2	-9.754277229E0	9.756733928E0
6.980529477E0	1.580173075E-1	4.788403399E-3	-9.792584419E0	9.793860424E0
6.982529443E0	1.388636976E-1	-9.576806799E-3	-9.811738014E0	9.812725294E0
6.984529409E0	9.097966552E-2	-3.112462163E-2	-9.838073730E0	9.838543630E0
6.986529375E0	7.182604820E-2	-5.267243832E-2	-9.842862129E0	9.843265122E0
6.988529341E0	5.746084079E-2	-1.029506698E-1	-9.811738014E0	9.812446354E0
6.990530207E0	5.267243832E-2	-1.221042871E-1	-9.797372818E0	9.798275255E0
6.992531107E0	5.027823523E-2	-1.340752989E-1	-9.794978142E0	9.796024749E0
6.994532007E0	4.788403213E-2	-1.412578970E-1	-9.778219223E0	9.779356720E0
6.996532907E0	1.915361360E-2	-1.723825186E-1	-9.756670952E0	9.758212472E0
6.998532940E0	-9.576806799E-3	-1.987187415E-1	-9.754277229E0	9.756305916E0
7.000532973E0	-1.436521020E-2	-1.963245422E-1	-9.754277229E0	9.756263319E0
7.002533006E0	7.182605099E-3	-1.819593310E-1	-9.778219223E0	9.779914722E0
7.004533039E0	3.591302410E-2	-1.484405100E-1	-9.778219223E0	9.779411818E0
7.006533072E0	5.506663769E-2	-1.388636976E-1	-9.761459351E0	9.762602323E0
7.008533072E0	9.337386489E-2	-1.292868853E-1	-9.730335236E0	9.731642080E0
7.010532205E0	1.364694983E-1	-1.029506698E-1	-9.708786964E0	9.710291813E0
7.012532205E0	1.484405100E-1	-8.858546615E-2	-9.689633369E0	9.691175202E0
7.014532138E0	1.675941199E-1	-5.027823523E-2	-9.682451248E0	9.684032108E0
7.016532138E0	1.795651317E-1	-1.915361360E-2	-9.708786964E0	9.710466251E0
7.018532138E0	1.987187415E-1	1.197100803E-2	-9.766247749E0	9.768276590E0
7.020532138E0	2.106897533E-1	1.915361360E-2	-9.799766541E0	9.802049851E0
7.022532104E0	2.082955539E-1	3.591302410E-2	-9.847650528E0	9.849918665E0
7.024532070E0	2.274491638E-1	1.915361360E-2	-9.888352394E0	9.890986455E0
7.026532036E0	2.202665508E-1	4.788403399E-3	-9.909899712E0	9.912348489E0
7.028532002E0	2.226607651E-1	-1.675941236E-2	-9.917082787E0	9.919596246E0
7.030532835E0	2.274491638E-1	-2.394201700E-3	-9.907505989E0	9.910116739E0
7.032533668E0	2.322375625E-1	0.000000000E0	-9.890746117E0	9.893472243E0
7.034534501E0	2.178723514E-1	-1.915361360E-2	-9.859622002E0	9.862047518E0
7.036535367E0	1.699883193E-1	-3.112462163E-2	-9.840468407E0	9.841985736E0
7.038535367E0	1.508347094E-1	-4.548983276E-2	-9.840468407E0	9.841729467E0
7.040535400E0	1.149216816E-1	-4.070143029E-2	-9.838073730E0	9.838829114E0
7.042535433E0	1.053448766E-1	-5.985504389E-2	-9.830891609E0	9.831638216E0
7.044535466E0	9.337386489E-2	-9.337386489E-2	-9.835680008E0	9.836566402E0
7.046535499E0	5.506663769E-2	-1.651999205E-1	-9.838073730E0	9.839614732E0
7.048535532E0	4.788403399E-3	-2.011129409E-1	-9.830891609E0	9.832949668E0
7.050534698E0	-2.154781483E-2	-2.298433632E-1	-9.821314812E0	9.824027530E0
7.052533831E0	-1.197100803E-2	-2.873041928E-1	-9.838073730E0	9.842275231E0
7.054533797E0	0.000000000E0	-3.064578176E-1	-9.859622002E0	9.864383529E0
7.056533763E0	-1.197100803E-2	-3.040636182E-1	-9.857227325E0	9.861923166E0
7.058533729E0	-1.101332754E-1	-3.112462163E-1	-9.816526413E0	9.822076886E0
7.060533695E0	-1.556231081E-1	-2.968810201E-1	-9.756670952E0	9.762427206E0
7.062533661E0	-1.412578970E-1	-2.992752194E-1	-9.725546837E0	9.731175711E0
7.064533627E0	-1.125274822E-1	-1.819593310E-1	-9.632172585E0	9.634548268E0
7.066533593E0	-4.548983276E-2	4.548983276E-2	-9.505280495E0	9.505498195E0
7.068533593E0	2.394201607E-2	1.460463107E-1	-9.423876762E0	9.425038779E0
7.070534493E0	2.011129409E-1	2.585737705E-1	-9.196428299E0	9.202260606E0
7.072534526E0	4.261679053E-1	1.819593310E-1	-8.966584206E0	8.978550028E0
7.074534626E0	5.171475410E-1	1.077390760E-1	-8.856451035E0	8.872191061E0
7.076534659E0	5.386953950E-1	-4.788403399E-3	-8.640973091E0	8.657749801E0
7.078534692E0	4.860229492E-1	-5.985504389E-2	-8.626607895E0	8.640495628E0
7.080534725E0	4.118026793E-1	-1.436521020E-2	-8.748712540E0	8.758410752E0
7.082534758E0	1.532289088E-1	1.987187415E-1	-9.299378395E0	9.302763394E0
7.084534791E0	4.788403213E-2	2.729389966E-1	-1.012298393E1	1.012677601E1
7.086534791E0	2.394201607E-2	2.609679997E-1	-1.055154610E1	1.055479998E1
7.088534791E0	2.154781483E-2	1.532289088E-1	-1.124347019E1	1.124453491E1
7.090533924E0	1.843535304E-1	-7.422025502E-2	-1.163372517E1	1.163542247E1
7.092533057E0	2.920926213E-1	-1.628057212E-1	-1.171033955E1	1.171511315E1
7.094532190E0	3.950432837E-1	-1.843535304E-1	-1.164809036E1	1.165624530E1
7.096532190E0	2.992752194E-1	-6.703764945E-2	-1.128177738E1	1.128594527E1
7.098532190E0	2.346317619E-1	3.351882473E-2	-1.102081013E1	1.102335845E1
7.100532156E0	1.460463107E-1	5.746084079E-2	-1.050366211E1	1.050483455E1
7.102532122E0	1.364694983E-1	8.379705995E-2	-1.007749462E1	1.007876697E1
7.104532088E0	1.747767180E-1	8.379705995E-2	-9.938630104E0	9.940519966E0
7.106532054E0	2.298433632E-1	3.591302410E-2	-9.783007622E0	9.785773135E0
7.108532020E0	2.035071403E-1	-5.746084079E-2	-9.742305756E0	9.744600471E0
7.110532853E0	1.771709323E-1	-8.619125932E-2	-9.718363762E0	9.720360728E0
7.112533686E0	2.394201756E-1	-8.858546615E-2	-9.565135002E0	9.568541008E0
7.114533686E0	3.495534360E-1	-1.149216816E-1	-9.234735489E0	9.242063306E0
7.116533686E0	3.663128614E-1	-1.508347094E-1	-9.002497673E0	9.011209718E0
7.118533719E0	2.729389966E-1	-2.059013397E-1	-8.470984459E0	8.477881148E0
7.120533752E0	6.464344263E-2	-1.077390760E-1	-8.004115105E0	8.005101192E0
7.122533785E0	-4.070143029E-2	-1.915361360E-2	-7.824550629E0	7.824679930E0
7.124533818E0	-2.298433632E-1	1.460463107E-1	-7.700051785E0	7.704865669E0
7.126533851E0	-2.681505978E-1	1.963245422E-1	-7.975385189E0	7.982306495E0
7.128533884E0	-1.125274822E-1	9.337386489E-2	-8.629002571E0	8.630241392E0
7.130533017E0	4.788403399E-3	-2.394201700E-3	-9.045593262E0	9.045594846E0
7.132532150E0	1.795651317E-1	-1.963245422E-1	-9.900322914E0	9.903897251E0
7.134531250E0	2.298433632E-1	-2.753331959E-1	-1.031691456E1	1.032314692E1
7.136530350E0	2.346317619E-1	-3.136404157E-1	-1.104954052E1	1.105648082E1
7.138530316E0	1.125274822E-1	-2.849099934E-1	-1.160978317E1	1.161382372E1
7.140530282E0	5.027823523E-2	-2.011129409E-1	-1.181568432E1	1.181750271E1
7.142530248E0	-4.788403399E-3	-1.795651317E-1	-1.205749893E1	1.205883689E1
7.144530214E0	1.436521020E-2	-1.292868853E-1	-1.205271053E1	1.205341249E1
7.146530214E0	3.591302410E-2	-1.125274822E-1	-1.173188782E1	1.173248243E1
7.148530214E0	9.816227108E-2	-1.340752989E-1	-1.146373749E1	1.146494174E1
7.150531080E0	1.340752989E-1	-1.771709323E-1	-1.082687950E1	1.082915904E1
7.152531946E0	1.651999205E-1	-2.346317619E-1	-1.008946514E1	1.009354496E1
7.154532812E0	1.819593310E-1	-2.681505978E-1	-9.713575363E0	9.718979385E0
7.156532578E0	2.537853718E-1	-2.873041928E-1	-8.995314598E0	9.003479074E0
7.158532578E0	3.016694188E-1	-1.939303428E-1	-8.377611160E0	8.385283667E0
7.160532578E0	3.064578176E-1	-1.244984865E-1	-8.099884033E0	8.106635407E0
7.162532578E0	2.657563984E-1	3.351882473E-2	-7.661744595E0	7.666425517E0
7.164532611E0	1.843535304E-1	1.651999205E-1	-7.424718857E0	7.428844280E0
7.166532644E0	1.412578970E-1	2.226607651E-1	-7.412747860E0	7.417436380E0
7.168532677E0	5.985504389E-2	2.944868207E-1	-7.925107002E0	7.930802362E0
7.170531843E0	4.309562966E-2	2.825157940E-1	-7.925107002E0	7.930258092E0
7.172531009E0	2.873042040E-2	2.561795712E-1	-8.614637375E0	8.618493517E0
7.174530175E0	7.182605099E-3	1.532289088E-1	-9.419088364E0	9.420337377E0
7.176529341E0	-4.788403399E-3	-9.576806799E-3	-1.018762779E1	1.018763342E1
7.178528474E0	-2.633621916E-2	-1.005564705E-1	-1.053478718E1	1.053530000E1
7.180528440E0	-1.675941236E-2	-2.873041928E-1	-1.110460663E1	1.110833529E1
7.182528406E0	2.633621916E-2	-4.237737060E-1	-1.148528481E1	1.149313033E1
7.184528372E0	5.027823523E-2	-4.333505034E-1	-1.162175465E1	1.162993988E1
7.186528338E0	1.005564705E-1	-3.734954596E-1	-1.176540661E1	1.177176296E1
7.188528304E0	2.011129409E-1	-2.513911724E-1	-1.168160915E1	1.168604451E1
7.190529137E0	2.298433632E-1	-1.987187415E-1	-1.154035187E1	1.154435093E1
7.192529970E0	2.681505978E-1	-1.221042871E-1	-1.107108784E1	1.107500791E1
7.194530836E0	2.753331959E-1	-7.182604820E-2	-1.044380665E1	1.044768226E1
7.196531736E0	2.801215947E-1	-6.464344263E-2	-1.011580181E1	1.011988603E1
7.198531769E0	2.537853718E-1	-6.703764945E-2	-9.522039413E0	9.525656705E0
7.200531802E0	1.843535304E-1	-6.224924326E-2	-9.064746857E0	9.066834992E0
7.202531835E0	1.340752989E-1	-6.943184882E-2	-8.901941299E0	8.903221657E0
7.204531868E0	3.830722719E-2	-4.070143029E-2	-8.710405350E0	8.710584677E0
7.206531901E0	-4.070143029E-2	-1.675941236E-2	-8.674491882E0	8.674603559E0
7.208531934E0	-6.943184882E-2	0.000000000E0	-8.708010674E0	8.708287471E0
7.210531100E0	-8.619125932E-2	3.351882473E-2	-8.846874237E0	8.847357584E0
7.212531100E0	-1.436521020E-2	4.070143029E-2	-9.040804863E0	9.040907893E0
